0.5,0.4,0.8,0.6,14.009638
0.1,0.8,0.5,0.2,14.01944
1.0,0.4,0.4,0.6,14.080655
1.0,0.4,0.4,0.2,14.136365
0.5,0.6,0.4,0.9,14.162331
0.9,0.8,0.9,0.9,14.23122
0.3,0.9,0.0,0.2,14.236815
0.2,0.3,0.1,0.3,14.259812
0.4,0.3,0.3,0.1,14.281066
0.1,0.2,0.6,0.4,14.286907
0.1,0.2,0.0,0.7,14.362908
0.6,0.7,0.9,0.5,14.378345
0.4,0.7,0.2,0.4,14.530641
0.7,0.3,0.6,0.4,14.534982
0.8,0.0,0.5,0.8,14.545585
0.0,0.2,0.4,0.7,14.586704
0.5,0.7,0.3,0.4,14.600931
1.0,0.2,0.6,0.2,14.693849
0.9,1.0,0.8,0.3,14.714497
0.3,0.3,0.4,0.3,14.735512
0.9,0.3,0.5,0.4,14.745258
0.2,0.6,0.1,0.0,14.751101
0.9,0.1,0.9,0.7,14.8142185
0.7,0.7,0.3,0.2,14.86347
0.8,0.6,0.9,0.8,14.887909
0.3,0.2,0.7,0.2,14.923052
0.3,0.8,0.5,0.7,15.016802
0.9,0.7,0.6,0.4,15.068428
0.8,0.6,0.3,1.0,15.147685
0.7,0.2,0.0,0.3,15.352829
0.7,0.4,0.4,0.8,15.403009
1.0,0.7,0.3,0.7,15.415943
0.2,0.2,0.3,0.0,15.454015
0.8,0.7,0.2,0.0,15.504735
0.6,0.4,0.5,0.7,15.506775
0.8,0.3,0.7,0.4,15.542437
0.6,0.8,0.0,0.3,15.599147
0.6,0.9,0.6,0.1,15.624626
0.5,0.8,0.5,0.3,15.6487465
0.1,0.5,1.0,1.0,15.677772
0.1,0.2,0.7,0.1,15.684522
0.1,0.4,0.5,0.5,15.725657
0.6,0.2,0.2,0.1,15.748426
0.1,0.6,0.8,0.9,15.751336
0.6,0.4,0.5,0.2,15.757548
0.4,0.9,0.5,0.2,15.778973
0.3,0.8,0.6,0.3,15.802626
0.0,0.4,0.4,0.3,15.855934
0.8,0.3,0.5,0.2,15.866894
0.4,0.6,0.6,1.0,15.92769
0.8,0.4,0.1,0.6,15.935657
1.0,0.9,0.6,0.3,15.936983
0.8,0.3,0.4,0.8,15.956552
0.6,0.3,0.3,0.6,16.005415
0.7,0.3,0.8,0.6,16.061455
0.3,0.5,0.2,0.3,16.069826
0.4,0.5,0.0,0.2,16.070723
0.7,0.4,0.8,0.7,16.076519
0.2,0.0,0.8,0.4,16.099195
0.9,0.3,0.4,0.5,16.128456
0.7,0.3,1.0,0.9,16.223331
0.9,0.2,0.2,0.7,16.25832
0.2,0.3,0.2,1.0,16.302334
0.2,0.8,0.6,0.1,16.356789
0.4,0.4,0.2,0.5,16.370731
0.1,0.3,0.5,0.1,16.417606
0.4,0.6,0.5,0.7,16.473606
0.3,0.8,0.2,0.4,16.493946
1.0,0.4,0.7,0.8,16.529469
0.1,1.0,0.1,0.7,16.60991
0.6,0.6,0.6,0.2,16.725657
0.7,0.4,0.8,0.5,16.854042
0.0,0.7,0.4,0.6,16.874352
0.5,0.0,0.9,0.7,16.92237
0.1,0.0,0.7,0.7,16.933426
0.2,0.7,0.4,0.0,16.933651
0.6,1.0,0.9,0.3,16.94357
0.3,0.0,0.0,0.8,16.977686
0.9,0.5,0.7,0.1,16.98329
0.4,0.5,0.0,0.6,17.0198
0.4,0.0,0.0,0.6,17.06213
0.4,1.0,0.8,0.8,17.07781
0.8,0.2,0.3,0.9,17.083628
0.3,0.5,1.0,0.6,17.094748
0.2,0.5,0.5,0.7,17.11044
0.7,0.4,0.6,0.3,17.123325
0.2,0.8,0.1,0.1,17.138569
0.9,0.3,0.7,0.2,17.199713
0.3,0.1,0.3,1.0,17.215187
0.4,0.9,0.6,0.1,17.219135
0.4,0.6,0.3,0.4,17.30294
0.1,0.3,0.6,0.2,17.312492
0.1,0.3,0.7,0.7,17.326958
0.0,0.8,0.1,0.1,17.333143
0.5,0.0,0.3,1.0,17.374979
0.7,0.6,0.8,0.3,17.451317
0.5,0.8,0.3,0.0,17.453629
0.1,0.3,0.5,0.3,17.487297
0.3,0.0,0.8,0.4,17.636057
0.9,0.2,0.5,1.0,17.752533
0.3,0.5,0.0,0.7,17.774395
0.3,0.7,0.4,0.4,17.800415
0.2,0.4,0.3,0.3,17.820917
0.6,0.7,0.7,0.9,17.83715
0.1,0.9,1.0,0.9,17.86869
1.0,0.8,0.5,1.0,17.972784
0.8,0.8,0.5,0.1,17.977543
0.9,0.8,1.0,0.0,17.977577
0.1,0.8,0.2,0.4,17.99261
0.3,0.5,0.2,0.2,18.011723
0.5,0.9,0.6,1.0,18.103277
0.4,0.6,0.8,0.4,18.124737
0.6,0.5,1.0,0.1,18.127363
0.4,0.8,0.8,0.7,18.18443
1.0,0.3,0.2,0.8,18.225853
0.9,0.3,0.6,0.0,18.227644
0.8,0.8,0.2,0.2,18.279325
0.8,1.0,0.8,0.7,18.310993
0.1,0.9,0.7,0.8,18.334404
0.1,0.6,0.2,0.9,18.34666
0.0,0.8,0.8,0.8,18.433538
0.0,0.8,0.4,0.9,18.448456
0.1,0.3,0.5,0.8,18.477947
0.6,0.9,0.9,0.5,18.561296
0.6,0.3,0.5,1.0,18.562347
0.5,0.4,0.6,0.3,18.633091
0.4,0.3,0.6,0.4,18.729033
0.9,0.9,0.4,0.1,18.744638
0.1,0.4,0.2,0.2,18.75125
0.5,0.4,0.6,0.4,18.830969
0.9,0.2,0.6,0.6,18.897163
0.8,0.1,0.7,0.5,18.935816
0.3,0.2,1.0,0.5,18.99857
0.6,0.7,0.2,0.9,19.022907
0.1,0.3,0.4,0.9,19.092575
0.2,0.6,0.4,0.3,19.226711
0.2,0.5,1.0,0.6,19.244793
0.8,0.9,0.4,0.7,19.287287
0.0,2.1502235914350187d-4,0.6,0.5,19.30574
0.5,0.4,1.0,1.0,19.3373
0.7,0.3,0.5,0.2,19.39843
0.5,0.3,0.4,0.5,19.409317
0.8,0.0,0.6,0.3,19.439014
0.8,0.5,0.2,0.5,19.500511
0.5,0.9,0.2,0.8,19.51938
0.5,0.0,0.7,0.5,19.567902
0.8,0.1,0.1,0.7,19.655579
0.9,0.6,0.1,0.3,19.671663
0.2,0.4,0.8,0.6,19.743626
0.2,1.0,0.3,1.0,19.769514
0.3,0.3,0.5,0.4,19.777378
0.4,0.2,0.6,0.1,19.85139
0.4,0.3,0.1,0.2,19.851898
0.7,0.6,1.0,0.4,19.870008
0.4,0.7,0.1,0.5,19.877893
0.3,0.8,0.5,0.5,19.971369
0.6,0.1,0.3,0.9,19.972042
0.9,0.0,0.2,0.6,19.9866
0.5,0.0,0.3,0.1,20.033028
1.0,0.8,0.0,0.4,20.077309
0.6,0.1,0.5,0.7,20.099691
0.3,0.9,0.8,0.7,20.102114
0.2,0.3,0.5,0.3,20.146257
0.7,0.1,0.3,0.7,20.1504
0.4,0.9,0.3,0.1,20.15582
0.6,1.0,0.6,0.1,20.16502
0.7,0.6,0.1,1.0,20.16817
0.9,0.3,0.1,1.0,20.295391
0.7,0.1,0.1,0.2,20.297411
1.0,0.3,0.4,0.0,20.308151
0.9,0.2,0.1,0.9,20.32055
0.7,0.6,0.5,0.8,20.321066
1.0,0.2,0.4,0.9,20.366829
0.0,0.1,0.8,0.3,20.37248
1.0,0.1,0.3,0.4,20.42532
0.8,0.1,0.1,0.5,20.425838
0.2,0.4,0.4,0.8,20.543404
0.9,0.2,0.9,0.1,20.557568
0.7,0.6,0.3,0.8,20.567469
0.9,0.9,0.1,0.2,20.587622
0.9,0.9,0.1,0.1,20.61053
0.7,0.5,0.9,0.0,20.617153
0.8,0.1,0.8,0.5,20.689337
0.8,1.0,0.2,1.0,20.732113
0.9,0.8,0.2,0.3,20.834166
0.0,0.5,0.6,0.7,20.847498
0.3,0.5,0.5,0.3,20.859238
0.5,0.4,0.5,0.1,20.869339
0.5,0.3,0.1,0.3,20.987776
0.8,0.7,0.7,0.7,20.989298
0.3,0.8,0.4,0.7,21.000128
1.0,0.7,0.3,0.7,21.009764
1.0,0.4,0.7,0.1,21.018867
0.5,0.9,1.0,0.9,21.02013
0.8,0.9,0.3,0.6,21.031586
0.5,0.7,0.0,0.5,21.108437
0.9,1.0,0.7,0.9,21.112276
0.2,0.3,0.9,0.3,21.15553
0.1,1.0,0.7,0.6,21.164677
0.9,0.4,0.9,0.9,21.223713
0.9,0.4,0.1,0.5,21.229887
0.1,0.1,0.8,1.0,21.241112
0.3,0.1,1.0,0.1,21.243708
0.0,0.6,0.3,0.8,21.248657
0.2,0.5,0.4,0.5,21.285683
1.0,0.8,0.4,0.6,21.292255
0.8,0.3,0.7,1.0,21.302803
0.2,0.0,0.7,1.0,21.318932
0.5,0.5,0.6,0.7,21.324488
0.2,0.4,0.8,0.8,21.41818
1.0,0.3,0.4,1.0,21.42575
0.4,0.2,0.3,0.3,21.509201
0.6,0.9,0.7,0.4,21.51493
0.3,0.9,1.0,0.5,21.51506
0.8,0.8,0.4,0.5,21.54343
0.9,0.4,0.2,0.5,21.552086
0.7,0.2,0.0,0.8,21.553005
0.3,0.6,0.3,0.0,21.568613
0.5,0.1,0.1,1.0,21.584497
0.6,0.8,0.6,0.6,21.591682
0.7,0.0,0.7,0.5,21.595251
0.8,0.3,0.8,0.6,21.595858
0.5,0.9,0.3,0.3,21.642496
0.7,0.3,0.9,0.8,21.699352
0.7,0.4,0.5,0.5,21.809134
0.6,0.1,0.6,0.1,21.829727
0.9,0.9,0.7,0.8,21.837914
0.9,0.6,0.3,0.4,21.838245
0.1,0.2,0.0,0.6,21.870491
0.4,0.6,1.0,0.2,21.923994
0.8,0.4,0.7,0.3,21.98327
0.6,0.1,0.6,0.5,21.994003
0.6,0.7,0.4,0.8,22.040787
1.0,0.6,0.8,0.1,22.089504
0.8,0.8,0.4,0.7,22.16987
0.8,0.0,0.9,0.2,22.287071
0.8,0.8,0.4,1.0,22.295053
0.7,0.3,0.8,1.0,22.394318
0.2,0.7,0.3,0.7,22.455366
0.9,0.1,0.4,0.6,22.486437
0.0,0.8,0.0,1.0,22.52014
0.0,0.7,0.1,0.8,22.550531
0.1,0.1,0.9,0.7,22.55845
0.9,0.9,0.1,0.5,22.562569
0.9,0.1,0.2,0.6,22.569202
0.8,0.2,0.2,0.3,22.61091
0.9,0.6,0.8,0.2,22.623592
0.8,1.0,0.2,0.1,22.715677
0.4,0.0,0.8,0.1,22.797836
0.9,0.4,0.6,0.8,22.844402
1.0,0.8,0.3,0.5,22.857948
0.1,0.0,0.3,0.7,22.942507
0.1,0.5,0.9,0.8,22.954967
0.4,0.8,0.8,0.3,22.962502
0.4,0.9,0.7,0.5,22.98583
0.8,0.8,0.8,0.6,22.989338
0.8,0.8,0.8,0.1,22.990665
0.5,0.1,0.5,0.4,23.001133
0.3,0.1,0.9,0.2,23.03075
0.2,0.2,0.6,0.9,23.054945
0.7,0.4,0.2,0.1,23.056257
0.1,0.9,0.3,0.6,23.075443
0.0,0.4,0.2,0.6,23.075516
0.8,0.4,0.5,0.9,23.094336
0.9,0.6,1.0,0.7,23.131279
0.7,0.7,0.6,0.1,23.189007
0.6,0.2,0.9,0.6,23.242226
0.7,0.6,0.1,0.8,23.281094
0.0,0.5,0.4,0.2,23.30023
0.2,0.6,0.4,0.3,23.307842
0.0,0.7,0.4,0.7,23.308542
0.2,0.0,0.5,0.7,23.308842
0.5,0.3,0.3,0.9,23.310577
0.0,0.2,0.8,0.7,23.320122
0.7,0.3,0.4,0.5,23.353073
0.5,0.5,0.9,0.7,23.422047
0.5,0.4,0.5,0.6,23.428864
0.4,0.3,0.3,0.9,23.459034
0.6,0.4,0.1,0.3,23.517365
0.2,0.6,0.7,0.6,23.520363
0.6,0.8,0.4,0.8,23.559795
1.0,0.6,0.3,0.1,23.616213
0.1,0.9,0.3,0.6,23.638014
0.0,0.4,0.0,0.4,23.650383
0.5,0.6,0.2,0.1,23.68312
0.3,0.5,1.0,1.0,23.6878
0.1,1.0,0.9,0.6,23.736221
0.2,0.3,0.8,0.3,23.772038
0.8,0.6,0.0,0.8,23.773811
0.5,0.3,0.7,0.5,23.788385
0.2,0.5,0.3,0.2,23.83724
0.1,0.9,0.1,0.1,23.870314
0.1,0.6,0.8,0.4,23.87261
1.0,0.8,1.0,0.4,23.893682
0.4,0.4,0.7,0.8,23.903654
0.9,0.4,0.3,0.7,23.916021
0.5,0.5,0.9,0.4,23.919653
0.8,0.2,0.5,0.3,23.986744
1.0,0.6,0.8,0.7,24.014622
0.2,0.9,0.1,0.8,24.05412
0.8,0.2,0.2,0.4,24.088171
0.1,0.8,0.7,0.4,24.112408
0.5,0.8,0.7,0.8,24.122135
1.0,0.7,0.5,0.6,24.226837
0.7,0.5,0.3,0.8,24.299494
0.9,0.8,0.5,0.6,24.317549
0.2,0.8,0.3,0.5,24.405853
0.4,0.6,0.8,0.6,24.540205
0.9,0.2,1.0,0.3,24.576916
0.1,0.5,0.6,0.4,24.60751
0.5,0.7,0.1,0.4,24.635677
0.6,0.1,0.4,0.5,24.641088
0.3,0.4,0.8,0.9,24.672798
0.1,0.7,0.9,1.0,24.693367
0.7,0.4,0.8,0.5,24.777725
0.0,0.3,0.6,0.5,24.813831
0.3,0.4,0.2,0.1,24.84268
0.6,1.0,1.0,0.9,24.891357
0.7,1.0,0.4,0.3,24.899113
0.6,0.1,0.4,0.9,24.938698
0.0,0.6,0.6,0.9,25.02972
1.0,0.3,0.0,0.6,25.038588
0.7,0.3,0.7,0.1,25.045584
0.1,0.1,0.0,0.1,25.050331
0.4,0.6,0.7,0.0,25.12569
0.5,0.4,0.7,0.4,25.169954
0.1,0.3,0.9,0.7,25.209417
0.5,0.9,0.8,0.2,25.253403
0.6,0.6,0.7,0.2,25.288216
0.9,0.7,0.1,0.5,25.311047
0.7,0.9,0.2,0.0,25.344097
0.7,0.3,0.1,0.3,25.394554
0.6,0.3,1.0,0.3,25.482794
0.9,0.2,0.0,0.6,25.592659
0.4,0.9,0.4,0.1,25.600506
0.8,0.7,0.3,0.7,25.610413
0.0,0.3,0.0,0.2,25.626902
0.7,0.7,1.0,0.4,25.635366
0.8,0.2,0.1,0.6,25.638996
0.3,0.5,1.0,1.0,25.651537
0.0,0.1,0.2,0.5,25.663296
1.0,0.2,0.8,0.2,25.701965
0.9,0.3,0.1,0.4,25.712639
0.5,0.5,0.1,0.3,25.71851
0.0,0.8,0.9,0.4,25.724398
0.9,0.5,0.9,0.5,25.73398
1.0,0.1,0.5,0.5,25.745634
0.3,0.5,0.6,0.5,25.813803
0.6,0.6,0.5,0.7,25.816692
0.9,0.8,0.8,0.4,25.843727
0.8,0.5,0.4,0.1,25.909782
0.7,0.4,0.6,0.5,26.078678
0.4,0.7,0.1,0.8,26.09236
0.7,0.4,0.9,0.1,26.158222
0.6,0.6,0.1,0.7,26.239603
0.9,0.1,0.4,0.2,26.254744
0.8,0.8,0.2,0.9,26.27693
0.4,0.8,0.7,0.7,26.314445
0.3,0.7,0.1,0.2,26.343882
0.8,0.7,0.4,0.3,26.344273
0.1,0.1,0.1,0.4,26.490618
0.8,0.5,0.6,0.4,26.511875
0.8,0.8,0.3,0.9,26.550922
0.1,0.0,0.9,0.4,26.552822
0.5,0.6,0.6,0.3,26.595663
0.4,0.7,0.9,0.4,26.630379
0.2,0.5,0.1,0.4,26.654799
0.9,0.2,0.7,0.7,26.67421
0.1,0.6,0.5,0.5,26.676737
0.6,0.0,0.1,0.7,26.68442
0.0,0.5,0.6,0.6,26.699348
0.2,0.6,0.0,0.5,26.711351
0.0,0.8,1.0,0.3,26.74019
0.3,0.8,0.4,0.4,26.821598
0.6,0.0,1.0,0.6,26.856228
0.2,0.3,0.6,0.0,26.867876
0.5,0.6,0.1,0.3,26.910341
0.5,0.0,0.9,0.0,26.938602
0.4,0.5,0.4,0.9,26.955406
0.6,0.9,0.6,0.7,26.99366
0.9,0.2,0.8,0.8,27.008715
0.5,0.6,0.9,0.3,27.030237
0.5,0.1,0.0,0.4,27.066107
0.5,1.0,0.6,0.3,27.099483
0.3,0.5,0.8,0.3,27.132172
0.1,0.4,0.9,0.8,27.203058
0.6,0.3,0.5,0.3,27.231632
0.5,0.5,0.1,0.0,27.339546
1.0,0.2,0.5,0.8,27.356346
1.0,0.5,0.3,0.5,27.366282
0.8,0.7,0.5,0.8,27.380424
0.6,0.9,0.7,0.5,27.386314
0.4,0.2,0.6,0.9,27.43039
0.3,0.6,0.4,0.0,27.45085
0.5,0.1,0.7,0.9,27.465176
0.4,0.3,0.0,0.7,27.593527
0.8,0.5,0.3,0.9,27.603243
0.7,0.6,1.0,0.1,27.617207
0.3,0.9,0.9,0.6,27.668827
0.7,0.6,0.8,0.0,27.682018
0.5,0.4,0.1,0.7,27.740816
0.3,0.6,0.1,0.4,27.80389
0.7,0.1,0.7,0.5,27.83489
0.4,0.4,0.4,0.4,27.898788
0.7,0.5,0.4,1.0,27.921818
0.3,0.3,0.8,1.0,28.044445
0.1,0.6,0.3,0.3,28.111973
0.4,0.6,0.8,0.5,28.187183
0.1,0.4,0.7,0.7,28.187721
0.2,0.0,0.7,0.8,28.208733
0.8,0.6,1.0,0.6,28.211544
0.0,0.4,0.3,0.6,28.228537
0.1,0.5,0.0,0.6,28.242477
1.0,0.2,0.3,0.7,28.267223
0.4,0.9,0.6,1.0,28.293274
0.4,0.2,0.1,0.5,28.32285
0.7,0.1,0.2,0.5,28.360758
0.4,1.0,0.1,0.5,28.394423
0.9,0.9,0.4,0.5,28.437029
0.1,0.8,1.0,0.7,28.457771
0.0,0.6,0.7,0.4,28.464962
0.5,0.3,0.6,0.1,28.520374
0.1,0.8,0.8,0.8,28.527021
1.0,0.6,0.8,0.5,28.53141
0.1,0.8,0.9,0.4,28.567516
0.9,0.6,0.6,0.6,28.568253
0.5,0.5,0.3,0.3,28.615294
0.1,0.3,0.8,0.6,28.741802
0.3,0.6,0.8,0.7,28.78553
0.5,0.6,0.5,0.5,28.794703
0.7,0.5,0.2,0.1,28.815033
0.7,0.9,0.1,0.2,28.81676
0.9,0.6,0.1,0.7,28.839195
0.4,0.8,0.2,0.3,28.84563
0.5,0.1,0.1,0.8,28.84777
0.3,0.2,0.1,0.5,28.885872
0.1,0.9,0.9,0.2,28.930815
0.3,0.0,1.0,0.1,29.040623
0.5,0.1,0.8,0.3,29.057617
0.2,0.9,0.9,0.2,29.062359
0.7,0.3,0.7,0.8,29.105415
0.3,1.0,0.2,0.2,29.125135
0.1,0.0,0.1,0.3,29.177155
0.4,0.7,0.8,0.4,29.225698
0.7,0.7,0.5,0.3,29.238178
0.4,0.6,0.0,0.5,29.263248
0.4,0.9,0.8,0.8,29.269812
0.8,0.2,0.7,0.1,29.27493
0.7,0.1,0.8,1.0,29.283503
0.3,0.2,0.1,0.4,29.358835
0.1,0.3,0.2,0.1,29.38528
1.0,0.9,0.1,0.4,29.413818
0.5,0.6,0.6,0.4,29.417498
0.0,0.1,0.2,0.0,29.41882
0.0,0.1,0.3,0.3,29.430836
0.3,0.4,0.8,0.4,29.48711
0.7,0.0,0.9,0.9,29.496386
0.7,0.9,0.2,0.3,29.550333
0.4,0.9,0.1,0.6,29.674757
0.2,0.6,0.8,0.3,29.701998
0.8,0.0,0.6,0.2,29.74234
0.8,0.8,0.9,0.8,29.742504
0.6,0.2,0.2,0.6,29.824482
0.5,0.9,0.4,0.3,29.881958
0.0,0.2,0.1,0.9,29.889395
0.5,0.8,0.1,0.6,29.894842
0.8,1.0,0.2,0.5,30.00535
0.8,0.3,0.6,0.5,30.0345
0.5,1.0,0.6,0.3,30.036205
0.5,0.6,0.0,0.9,30.055231
0.2,0.8,0.3,0.6,30.066347
0.9,0.4,0.1,0.3,30.072784
0.2,0.4,0.8,0.1,30.151794
0.4,0.8,0.5,0.2,30.165558
0.0,0.2,0.1,0.6,30.188206
0.6,0.9,0.9,0.9,30.193895
0.0,0.7,1.0,0.9,30.250513
0.4,0.6,0.6,0.9,30.279144
0.3,0.8,0.9,0.6,30.291342
0.2,0.3,0.0,0.1,30.360867
0.2,0.9,0.6,0.5,30.442219
0.8,0.4,0.8,0.3,30.455845
1.0,0.5,0.7,0.8,30.472385
0.8,0.0,0.9,0.2,30.4879
0.9,0.0,0.9,0.5,30.528585
0.4,0.4,0.9,0.7,30.59981
0.6,0.5,1.0,0.6,30.604305
0.9,0.4,0.5,0.3,30.60618
0.7,0.7,0.9,0.4,30.701647
0.5,0.4,0.8,0.5,30.802557
0.6,0.2,0.1,0.7,30.869965
0.7,0.0,0.3,0.4,30.881918
0.6,0.1,0.6,0.6,30.886183
0.1,0.7,0.4,0.5,30.893818
0.5,0.7,0.6,0.6,30.96974
0.4,0.7,0.2,0.5,31.138367
0.9,0.3,0.5,0.3,31.145493
0.8,0.1,0.3,0.3,31.15129
0.0,0.4,0.5,0.4,31.185722
0.9,0.5,0.1,0.5,31.191235
0.9,0.3,0.1,0.6,31.198956
0.8,0.3,0.7,0.9,31.326275
0.7,0.8,1.0,0.9,31.345116
0.8,0.3,0.5,0.5,31.355747
0.3,0.2,0.6,0.3,31.413147
0.5,0.4,0.8,0.2,31.5006
0.6,0.9,0.2,0.2,31.50644
1.0,0.1,0.8,0.2,31.527143
0.1,0.2,0.4,0.0,31.64835
0.5,0.8,0.1,0.2,31.666204
0.7,0.1,0.4,0.6,31.690275
0.7,0.4,0.4,0.6,31.699512
0.4,0.9,0.6,1.0,31.705742
0.8,0.0,0.2,0.9,31.748276
0.1,0.1,0.7,0.8,31.756632
0.0,0.2,0.1,0.6,31.759382
0.2,0.8,0.1,0.4,31.78794
0.3,0.6,0.9,0.0,31.791222
0.7,0.6,0.4,0.4,31.873678
0.5,1.0,0.1,0.6,31.876017
0.1,0.1,0.9,0.3,31.919975
0.4,0.3,1.0,0.1,31.941172
0.3,0.4,0.9,0.6,32.018024
0.3,0.2,0.2,1.0,32.025146
0.8,0.8,0.8,0.9,32.058537
0.3,0.9,0.5,0.4,32.070755
0.3,0.4,0.2,0.1,32.10964
0.9,0.8,0.4,0.7,32.15769
0.5,0.7,0.2,0.8,32.158722
0.9,0.3,0.0,0.9,32.25343
1.0,0.4,0.2,0.9,32.27333
0.4,0.5,0.0,0.6,32.276993
0.9,0.2,0.1,0.1,32.29243
0.7,0.4,0.3,1.0,32.339638
0.2,0.7,0.8,0.2,32.374706
0.9,0.6,0.2,0.7,32.39496
0.6,0.7,0.0,0.2,32.411808
1.0,0.4,0.6,0.4,32.41961
0.4,0.8,0.1,0.2,32.4449
0.3,0.4,0.8,0.1,32.44905
0.9,0.5,0.3,0.4,32.45739
0.8,0.8,0.2,0.7,32.50089
0.1,0.4,0.9,0.6,32.51506
0.2,0.8,0.3,0.5,32.58161
0.8,0.6,0.8,0.7,32.637398
0.8,0.3,0.9,0.4,32.64347
0.4,0.8,0.7,0.5,32.64478
1.0,0.9,0.0,0.2,32.880875
0.5,0.6,0.4,0.6,32.882397
0.5,0.3,0.8,0.1,32.883823
0.4,0.8,0.9,0.5,32.896065
0.7,0.5,1.0,0.8,32.92421
0.3,0.0,0.3,0.4,32.996292
0.1,0.4,0.9,0.2,33.065163
1.0,0.3,0.1,0.9,33.09519
0.4,0.2,0.3,0.8,33.203453
0.4,0.4,0.2,0.9,33.208263
0.8,0.6,0.8,0.8,33.225838
0.7,0.2,0.9,0.3,33.22711
0.7,0.7,0.7,0.9,33.26341
0.6,0.9,0.3,0.9,33.348274
0.4,0.1,0.8,0.9,33.357994
0.2,0.8,0.6,0.2,33.452225
0.7,1.0,0.8,0.7,33.50277
0.0,0.1,0.6,0.2,33.510807
0.5,1.0,0.4,0.0,33.51472
0.7,0.6,0.5,0.8,33.57569
0.9,0.1,0.6,0.2,33.626297
0.3,0.2,0.5,0.7,33.635365
0.7,0.2,0.2,0.6,33.63682
0.2,0.4,0.1,0.6,33.63958
0.7,0.9,0.5,0.3,33.666805
